segment,cell,copiesX,copiesY
4,858,1,1
5,858,1,1
6,858,1,1
7,858,3,2
8,858,1,1
9,858,1,1
10,858,1,1
11,858,3,2
12,858,1,1
13,858,0,1
14,858,3,2
15,858,2,2
16,858,1,2
17,858,1,1
18,858,1,1
19,858,1,1
20,858,1,1
21,858,1,1
22,858,1,1
23,858,1,2
24,858,1,1
0,859,1,0
1,859,1,1
2,859,1,1
3,859,1,1
4,859,1,1
5,859,1,1
6,859,1,1
7,859,1,3
8,859,1,1
9,859,1,1
10,859,1,1
11,859,1,3
12,859,1,1
13,859,0,1
14,859,1,1
15,859,2,2
16,859,1,2
17,859,1,1
18,859,1,1
19,859,1,1
20,859,1,1
21,859,1,1
22,859,1,1
23,859,1,2
24,859,1,1
0,860,3,2
1,860,1,1
2,860,1,1
3,860,1,1
4,860,1,1
5,860,1,1
6,860,1,1
7,860,1,1
8,860,1,1
9,860,1,1
10,860,1,1
11,860,1,1
12,860,1,1
13,860,1,1
14,860,1,1
15,860,2,1
16,860,1,1
17,860,2,2
18,860,2,2
19,860,1,1
20,860,1,1
21,860,1,1
22,860,1,1
23,860,1,1
24,860,1,1
0,861,3,2
1,861,1,1
2,861,1,1
3,861,1,1
4,861,1,1
5,861,1,1
6,861,1,1
7,861,1,1
8,861,1,1
9,861,1,1
10,861,1,1
11,861,1,1
12,861,1,1
13,861,1,1
14,861,3,0
15,861,2,1
16,861,1,1
17,861,1,1
18,861,2,3
19,861,1,1
20,861,1,1
21,861,1,1
22,861,1,1
23,861,1,1
24,861,1,1
0,862,3,2
1,862,1,1
2,862,1,1
3,862,1,1
4,862,1,1
5,862,1,1
6,862,1,1
7,862,3,3
8,862,1,1
9,862,1,1
10,862,1,1
11,862,1,1
12,862,1,2
13,862,0,2
14,862,1,1
15,862,2,2
16,862,1,2
17,862,1,1
18,862,1,1
19,862,1,1
20,862,1,1
21,862,1,1
22,862,1,1
23,862,3,3
24,862,1,1
0,863,1,0
1,863,1,1
2,863,1,1
3,863,1,1
4,863,1,1
5,863,1,1
6,863,1,1
7,863,1,3
8,863,1,1
9,863,1,1
10,863,1,1
11,863,1,3
12,863,1,1
13,863,0,1
14,863,1,1
15,863,2,2
16,863,1,2
17,863,1,1
18,863,1,1
19,863,1,1
20,863,1,1
21,863,1,1
22,863,1,1
23,863,1,2
24,863,1,1
0,864,1,0
1,864,1,1
2,864,1,1
3,864,1,1
4,864,1,1
5,864,1,1
6,864,1,1
7,864,1,3
8,864,1,1
9,864,1,1
10,864,1,1
11,864,1,3
12,864,1,1
13,864,0,1
14,864,1,1
15,864,2,2
16,864,1,2
17,864,1,1
18,864,1,1
19,864,1,1
20,864,1,1
21,864,1,1
22,864,1,1
23,864,1,2
24,864,1,1
0,865,3,2
1,865,2,3
2,865,2,1
3,865,1,1
4,865,1,1
5,865,1,1
6,865,1,1
7,865,3,2
8,865,3,3
9,865,1,1
10,865,1,1
11,865,3,2
12,865,1,1
13,865,0,1
14,865,3,2
15,865,2,2
16,865,1,2
17,865,1,1
18,865,1,1
19,865,1,1
20,865,1,1
21,865,1,1
22,865,1,1
23,865,1,2
24,865,1,1
0,866,2,0
1,866,1,1
2,866,1,1
3,866,2,3
4,866,1,1
5,866,1,1
6,866,1,1
7,866,1,3
8,866,1,1
9,866,1,1
10,866,1,1
11,866,1,3
12,866,1,1
13,866,0,1
14,866,1,1
15,866,2,2
16,866,1,2
17,866,1,1
18,866,1,1
19,866,1,1
20,866,1,1
21,866,1,1
22,866,1,1
23,866,1,2
24,866,1,1
0,867,3,2
1,867,1,1
2,867,1,1
3,867,1,1
4,867,1,1
5,867,1,1
6,867,1,1
7,867,1,1
8,867,1,1
9,867,1,1
10,867,1,1
11,867,1,1
12,867,1,1
13,867,1,1
14,867,1,1
15,867,2,1
16,867,1,1
17,867,2,2
18,867,2,2
19,867,1,1
20,867,1,1
21,867,1,1
22,867,1,1
23,867,1,1
24,867,1,1
0,868,2,0
1,868,1,1
2,868,1,1
3,868,2,3
4,868,1,1
5,868,1,1
6,868,1,1
7,868,1,3
8,868,1,1
9,868,1,1
10,868,1,1
11,868,1,3
12,868,1,1
13,868,0,1
14,868,1,1
15,868,2,2
16,868,1,2
17,868,1,1
18,868,1,1
19,868,1,1
20,868,1,1
21,868,1,1
22,868,1,1
23,868,1,2
24,868,1,1
0,869,1,0
1,869,1,1
2,869,1,1
3,869,1,1
4,869,1,1
5,869,1,1
6,869,1,1
7,869,1,3
8,869,1,1
9,869,1,1
10,869,1,1
11,869,1,3
12,869,1,1
13,869,0,1
14,869,1,1
15,869,2,2
16,869,1,2
17,869,1,1
18,869,1,1
19,869,1,1
20,869,1,1
21,869,1,1
22,869,1,1
23,869,1,2
24,869,1,1
0,870,2,0
1,870,1,1
2,870,1,1
3,870,2,3
4,870,1,1
5,870,1,1
6,870,1,1
7,870,1,3
8,870,1,1
9,870,1,1
10,870,1,1
11,870,1,3
12,870,1,1
13,870,0,1
14,870,1,1
15,870,2,2
16,870,1,2
17,870,1,1
18,870,1,1
19,870,1,1
20,870,1,1
21,870,1,1
22,870,1,1
23,870,1,2
24,870,1,1
0,871,1,0
1,871,1,1
2,871,1,1
3,871,1,1
4,871,1,1
5,871,1,1
6,871,1,1
7,871,1,3
8,871,1,1
9,871,1,1
10,871,1,1
11,871,1,3
12,871,1,1
13,871,0,1
14,871,1,1
15,871,2,2
16,871,1,2
17,871,1,1
18,871,1,1
19,871,1,1
20,871,1,1
21,871,1,1
22,871,1,1
23,871,1,2
24,871,1,1
0,872,1,0
1,872,1,1
2,872,1,1
3,872,1,1
4,872,1,1
5,872,1,1
6,872,1,1
7,872,1,3
8,872,1,1
9,872,1,1
10,872,1,1
11,872,1,3
12,872,1,1
13,872,0,1
14,872,1,1
15,872,2,2
16,872,1,2
17,872,1,1
18,872,1,1
19,872,1,1
20,872,1,1
21,872,1,1
22,872,1,1
23,872,1,2
24,872,1,1
0,873,2,0
1,873,1,1
2,873,1,1
3,873,2,3
4,873,1,1
5,873,1,1
6,873,1,1
7,873,1,3
8,873,1,1
9,873,1,1
10,873,1,1
11,873,1,3
12,873,1,1
13,873,0,1
14,873,1,1
15,873,2,2
16,873,1,2
17,873,1,1
18,873,1,1
19,873,1,1
20,873,1,1
21,873,1,1
22,873,1,1
23,873,1,2
24,873,1,1
0,874,2,0
1,874,1,1
2,874,1,1
3,874,2,3
4,874,1,1
5,874,1,1
6,874,1,1
7,874,1,3
8,874,1,1
9,874,1,1
10,874,1,1
11,874,1,3
12,874,1,1
13,874,0,1
14,874,1,1
15,874,2,2
16,874,1,2
17,874,1,1
18,874,1,1
19,874,1,1
20,874,1,1
21,874,1,1
22,874,1,1
23,874,1,2
24,874,1,1
0,875,3,2
1,875,1,1
2,875,1,1
3,875,1,1
4,875,1,1
5,875,1,1
6,875,1,1
7,875,1,1
8,875,1,1
9,875,1,1
10,875,1,1
11,875,1,1
12,875,1,1
13,875,1,1
14,875,1,1
15,875,2,1
16,875,1,1
17,875,2,2
18,875,2,2
19,875,1,1
20,875,1,1
21,875,1,1
22,875,1,1
23,875,1,1
24,875,1,1
0,876,2,0
1,876,1,1
2,876,1,1
3,876,2,3
4,876,1,1
5,876,1,1
6,876,1,1
7,876,1,3
8,876,1,1
9,876,1,1
10,876,1,1
11,876,1,3
12,876,1,1
13,876,0,1
14,876,1,1
15,876,2,2
16,876,1,2
17,876,1,1
18,876,1,1
19,876,1,1
20,876,1,1
21,876,1,1
22,876,1,1
23,876,1,2
24,876,1,1
0,877,3,2
1,877,2,3
2,877,2,1
3,877,1,1
4,877,1,1
5,877,1,1
6,877,1,1
7,877,3,2
8,877,3,3
9,877,1,1
10,877,1,1
11,877,3,2
12,877,1,1
13,877,0,1
14,877,3,2
15,877,2,2
16,877,1,2
17,877,1,1
18,877,1,1
19,877,1,1
20,877,1,1
21,877,1,1
22,877,1,1
23,877,1,2
24,877,1,1
0,878,2,0
1,878,1,1
2,878,1,1
3,878,2,3
4,878,1,1
5,878,1,1
6,878,1,1
7,878,1,3
8,878,1,1
9,878,1,1
10,878,1,1
11,878,1,3
12,878,1,1
13,878,0,1
14,878,1,1
15,878,2,2
16,878,1,2
17,878,1,1
18,878,1,1
19,878,1,1
20,878,1,1
21,878,1,1
22,878,1,1
23,878,1,2
24,878,1,1
0,879,2,0
1,879,1,1
2,879,1,1
3,879,2,3
4,879,1,1
5,879,1,1
6,879,1,1
7,879,1,3
8,879,1,1
9,879,1,1
10,879,1,1
11,879,1,3
12,879,1,1
13,879,0,1
14,879,1,1
15,879,2,2
16,879,1,2
17,879,1,1
18,879,1,1
19,879,1,1
20,879,1,1
21,879,1,1
22,879,1,1
23,879,1,2
24,879,1,1
0,880,3,2
1,880,1,1
2,880,1,1
3,880,1,1
4,880,1,1
5,880,1,1
6,880,1,1
7,880,1,1
8,880,1,1
9,880,1,1
10,880,1,1
11,880,1,1
12,880,1,1
13,880,1,1
14,880,3,0
15,880,2,1
16,880,1,1
17,880,1,1
18,880,2,3
19,880,1,1
20,880,1,1
21,880,1,1
22,880,1,1
23,880,1,1
24,880,1,1
0,881,3,2
1,881,1,1
2,881,1,1
3,881,1,1
4,881,1,1
5,881,1,1
6,881,1,1
7,881,1,1
8,881,1,1
9,881,1,1
10,881,1,1
11,881,1,1
12,881,1,1
13,881,1,1
14,881,1,1
15,881,1,1
16,881,1,1
17,881,1,1
18,881,1,1
19,881,1,1
20,881,1,1
21,881,1,1
22,881,1,1
23,881,1,1
24,881,1,1
0,882,3,2
1,882,1,1
2,882,1,1
3,882,1,1
4,882,1,1
5,882,1,1
6,882,1,1
7,882,1,1
8,882,1,1
9,882,1,1
10,882,1,1
11,882,1,1
12,882,1,1
13,882,1,1
14,882,1,1
15,882,1,1
16,882,1,1
17,882,1,1
18,882,1,1
19,882,1,1
20,882,1,1
21,882,1,1
22,882,1,1
23,882,1,1
24,882,1,1
0,883,3,2
1,883,1,1
2,883,1,1
3,883,1,1
4,883,1,1
5,883,1,1
6,883,1,1
7,883,1,1
8,883,1,1
9,883,1,1
10,883,1,1
11,883,1,1
12,883,1,1
13,883,1,1
14,883,1,1
15,883,2,1
16,883,1,1
17,883,2,2
18,883,2,2
19,883,1,1
20,883,1,1
21,883,1,1
22,883,1,1
23,883,1,1
24,883,1,1
0,884,1,0
1,884,1,1
2,884,1,1
3,884,1,1
4,884,1,1
5,884,1,1
6,884,1,1
7,884,1,3
8,884,1,1
9,884,1,1
10,884,1,1
11,884,1,3
12,884,1,1
13,884,0,1
14,884,1,1
15,884,2,2
16,884,1,2
17,884,1,1
18,884,1,1
19,884,1,1
20,884,1,1
21,884,1,1
22,884,1,1
23,884,1,2
24,884,1,1
0,885,3,2
1,885,1,1
2,885,1,1
3,885,1,1
4,885,1,1
5,885,1,1
6,885,1,1
7,885,1,1
8,885,1,1
9,885,1,1
10,885,1,1
11,885,1,1
12,885,1,1
13,885,1,1
14,885,1,1
15,885,2,1
16,885,1,1
17,885,2,2
18,885,2,2
19,885,1,1
20,885,1,1
21,885,1,1
22,885,1,1
23,885,1,1
24,885,1,1
0,886,3,2
1,886,1,1
2,886,1,1
3,886,1,1
4,886,1,1
5,886,1,1
6,886,1,1
7,886,1,1
8,886,1,1
9,886,1,1
10,886,1,1
11,886,1,1
12,886,1,1
13,886,1,1
14,886,1,1
15,886,2,1
16,886,1,1
17,886,2,2
18,886,2,2
19,886,1,1
20,886,1,1
21,886,1,1
22,886,1,1
23,886,1,1
24,886,1,1
0,887,2,0
1,887,1,1
2,887,1,1
3,887,2,3
4,887,1,1
5,887,1,1
6,887,1,1
7,887,1,3
8,887,1,1
9,887,1,1
10,887,1,1
11,887,1,3
12,887,1,1
13,887,0,1
14,887,1,1
15,887,2,2
16,887,1,2
17,887,1,1
18,887,1,1
19,887,1,1
20,887,1,1
21,887,1,1
22,887,1,1
23,887,1,2
24,887,1,1
0,888,3,2
1,888,2,3
2,888,2,1
3,888,1,1
4,888,1,1
5,888,1,1
6,888,1,1
7,888,3,2
8,888,3,3
9,888,1,1
10,888,1,1
11,888,3,2
12,888,1,1
13,888,0,1
14,888,3,2
15,888,2,2
16,888,1,2
17,888,1,1
18,888,1,1
19,888,1,1
20,888,1,1
21,888,1,1
22,888,1,1
23,888,1,2
24,888,1,1
0,889,1,0
1,889,1,1
2,889,1,1
3,889,1,1
4,889,1,1
5,889,1,1
6,889,1,1
7,889,1,3
8,889,1,1
9,889,1,1
10,889,1,1
11,889,1,3
12,889,1,1
13,889,0,1
14,889,1,1
15,889,2,2
16,889,1,2
17,889,1,1
18,889,1,1
19,889,1,1
20,889,1,1
21,889,1,1
22,889,1,1
23,889,1,2
24,889,1,1
0,890,2,0
1,890,1,1
2,890,1,1
3,890,2,3
4,890,1,1
5,890,1,1
6,890,1,1
7,890,1,3
8,890,1,1
9,890,1,1
10,890,1,1
11,890,1,3
12,890,1,1
13,890,0,1
14,890,1,1
15,890,2,2
16,890,1,2
17,890,1,1
18,890,1,1
19,890,1,1
20,890,1,1
21,890,1,1
22,890,1,1
23,890,1,2
24,890,1,1
0,891,3,2
1,891,1,1
2,891,1,1
3,891,1,1
4,891,1,1
5,891,1,1
6,891,1,1
7,891,1,1
8,891,1,1
9,891,1,1
10,891,1,1
11,891,1,1
12,891,1,1
13,891,1,1
14,891,1,1
15,891,2,1
16,891,1,1
17,891,2,2
18,891,2,2
19,891,1,1
20,891,1,1
21,891,1,1
22,891,1,1
23,891,1,1
24,891,1,1
0,892,1,0
1,892,1,1
2,892,1,1
3,892,1,1
4,892,1,1
5,892,1,1
6,892,1,1
7,892,1,3
8,892,1,1
9,892,1,1
10,892,1,1
11,892,1,3
12,892,1,1
13,892,0,1
14,892,1,1
15,892,2,2
16,892,1,2
17,892,1,1
18,892,1,1
19,892,1,1
20,892,1,1
21,892,1,1
22,892,1,1
23,892,1,2
24,892,1,1
0,893,3,2
1,893,1,1
2,893,1,1
3,893,1,1
4,893,1,1
5,893,1,1
6,893,1,1
7,893,3,3
8,893,1,1
9,893,1,1
10,893,1,1
11,893,1,1
12,893,1,2
13,893,0,2
14,893,1,1
15,893,2,2
16,893,1,2
17,893,1,1
18,893,1,1
19,893,1,1
20,893,1,1
21,893,1,1
22,893,1,1
23,893,3,3
24,893,1,1
0,894,3,2
1,894,1,1
2,894,1,1
3,894,1,1
4,894,1,1
5,894,1,1
6,894,1,1
7,894,3,3
8,894,1,1
9,894,1,1
10,894,1,1
11,894,1,1
12,894,1,2
13,894,0,2
14,894,1,1
15,894,2,2
16,894,1,2
17,894,1,1
18,894,1,1
19,894,1,1
20,894,1,1
21,894,1,1
22,894,1,1
23,894,3,3
24,894,1,1
0,895,3,2
1,895,1,1
2,895,1,1
3,895,1,1
4,895,1,1
5,895,1,1
6,895,1,1
7,895,1,1
8,895,1,1
9,895,1,1
10,895,1,1
11,895,1,1
12,895,1,1
13,895,1,1
14,895,1,1
15,895,1,1
16,895,1,1
17,895,1,1
18,895,1,1
19,895,1,1
20,895,1,1
21,895,1,1
22,895,1,1
23,895,1,1
24,895,1,1
0,896,2,0
1,896,1,1
2,896,1,1
3,896,2,3
4,896,1,1
5,896,1,1
6,896,1,1
7,896,1,3
8,896,1,1
9,896,1,1
10,896,1,1
11,896,1,3
12,896,1,1
13,896,0,1
14,896,1,1
15,896,2,2
16,896,1,2
17,896,1,1
18,896,1,1
19,896,1,1
20,896,1,1
21,896,1,1
22,896,1,1
23,896,1,2
24,896,1,1
0,897,3,2
1,897,1,1
2,897,1,1
3,897,1,1
4,897,1,1
5,897,1,1
6,897,1,1
7,897,1,1
8,897,1,1
9,897,1,1
10,897,1,1
11,897,1,1
12,897,1,1
13,897,1,1
14,897,3,0
15,897,2,1
16,897,1,1
17,897,1,1
18,897,2,3
19,897,1,1
20,897,1,1
21,897,1,1
22,897,1,1
23,897,1,1
24,897,1,1
0,898,3,2
1,898,2,3
2,898,2,1
3,898,1,1
4,898,1,1
5,898,1,1
6,898,1,1
7,898,3,2
8,898,3,3
9,898,1,1
10,898,1,1
11,898,3,2
12,898,1,1
13,898,0,1
14,898,3,2
15,898,2,2
16,898,1,2
17,898,1,1
18,898,1,1
19,898,1,1
20,898,1,1
21,898,1,1
22,898,1,1
23,898,1,2
24,898,1,1
0,899,3,2
1,899,1,1
2,899,1,1
3,899,1,1
4,899,1,1
5,899,1,1
6,899,1,1
7,899,1,1
8,899,1,1
9,899,1,1
10,899,1,1
11,899,1,1
12,899,1,1
13,899,1,1
14,899,1,1
15,899,2,1
16,899,1,1
17,899,2,2
18,899,2,2
19,899,1,1
20,899,1,1
21,899,1,1
22,899,1,1
23,899,1,1
24,899,1,1
0,900,3,2
1,900,1,1
2,900,1,1
3,900,1,1
4,900,1,1
5,900,1,1
6,900,1,1
7,900,1,1
8,900,1,1
9,900,1,1
10,900,1,1
11,900,1,1
12,900,1,1
13,900,1,1
14,900,1,1
15,900,1,1
16,900,1,1
17,900,1,1
18,900,1,1
19,900,1,1
20,900,1,1
21,900,1,1
22,900,1,1
23,900,1,1
24,900,1,1
0,901,1,1
1,901,1,1
2,901,1,1
3,901,1,1
4,901,1,1
5,901,1,1
6,901,1,1
7,901,1,1
8,901,1,1
9,901,1,1
10,901,1,1
11,901,1,1
12,901,1,1
13,901,1,1
14,901,1,1
15,901,1,1
16,901,1,1
17,901,1,1
18,901,1,1
19,901,1,1
20,901,1,1
21,901,1,1
22,901,1,1
23,901,1,1
24,901,1,1
0,902,3,2
1,902,1,1
2,902,1,1
3,902,1,1
4,902,1,1
5,902,1,1
6,902,1,1
7,902,1,1
8,902,1,1
9,902,1,1
10,902,1,1
11,902,1,1
12,902,1,1
13,902,1,1
14,902,1,1
15,902,1,1
16,902,1,1
17,902,1,1
18,902,1,1
19,902,1,1
20,902,1,1
21,902,1,1
22,902,1,1
23,902,1,1
24,902,1,1
0,903,3,2
1,903,1,1
2,903,1,1
3,903,1,1
4,903,1,1
5,903,1,1
6,903,1,1
7,903,1,1
8,903,1,1
9,903,1,1
10,903,1,1
11,903,1,1
12,903,1,1
13,903,1,1
14,903,1,1
15,903,1,1
16,903,1,1
17,903,1,1
18,903,1,1
19,903,1,1
20,903,1,1
21,903,1,1
22,903,1,1
23,903,1,1
24,903,1,1
0,904,3,2
1,904,1,1
2,904,1,1
3,904,1,1
4,904,1,1
5,904,1,1
6,904,1,1
7,904,3,3
8,904,1,1
9,904,1,1
10,904,1,1
11,904,1,1
12,904,1,2
13,904,0,2
14,904,1,1
15,904,2,2
16,904,1,2
17,904,1,1
18,904,1,1
19,904,1,1
20,904,1,1
21,904,1,1
22,904,1,1
23,904,3,3
24,904,1,1
0,905,3,2
1,905,2,3
2,905,2,1
3,905,1,1
4,905,1,1
5,905,1,1
6,905,1,1
7,905,3,2
8,905,3,3
9,905,1,1
10,905,1,1
11,905,3,2
12,905,1,1
13,905,0,1
14,905,3,2
15,905,2,2
16,905,1,2
17,905,1,1
18,905,1,1
19,905,1,1
20,905,1,1
21,905,1,1
22,905,1,1
23,905,1,2
24,905,1,1
0,906,1,0
1,906,1,1
2,906,1,1
3,906,1,1
4,906,1,1
5,906,1,1
6,906,1,1
7,906,1,3
8,906,1,1
9,906,1,1
10,906,1,1
11,906,1,3
12,906,1,1
13,906,0,1
14,906,1,1
15,906,2,2
16,906,1,2
17,906,1,1
18,906,1,1
19,906,1,1
20,906,1,1
21,906,1,1
22,906,1,1
23,906,1,2
24,906,1,1
0,907,3,2
1,907,1,1
2,907,1,1
3,907,1,1
4,907,1,1
5,907,1,1
6,907,1,1
7,907,1,1
8,907,1,1
9,907,1,1
10,907,1,1
11,907,1,1
12,907,1,1
13,907,1,1
14,907,1,1
15,907,2,1
16,907,1,1
17,907,2,2
18,907,2,2
19,907,1,1
20,907,1,1
21,907,1,1
22,907,1,1
23,907,1,1
24,907,1,1
0,908,2,0
1,908,1,1
2,908,1,1
3,908,2,3
4,908,1,1
5,908,1,1
6,908,1,1
7,908,1,3
8,908,1,1
9,908,1,1
10,908,1,1
11,908,1,3
12,908,1,1
13,908,0,1
14,908,1,1
15,908,2,2
16,908,1,2
17,908,1,1
18,908,1,1
19,908,1,1
20,908,1,1
21,908,1,1
22,908,1,1
23,908,1,2
24,908,1,1
0,909,3,2
1,909,1,1
2,909,1,1
3,909,1,1
4,909,1,1
5,909,1,1
6,909,1,1
7,909,3,3
8,909,1,1
9,909,1,1
10,909,1,1
11,909,1,1
12,909,1,2
13,909,0,2
14,909,1,1
15,909,2,2
16,909,1,2
17,909,1,1
18,909,1,1
19,909,1,1
20,909,1,1
21,909,1,1
22,909,1,1
23,909,3,3
24,909,1,1
0,910,1,0
1,910,1,1
2,910,1,1
3,910,1,1
4,910,1,1
5,910,1,1
6,910,1,1
7,910,1,3
8,910,1,1
9,910,1,1
10,910,1,1
11,910,1,3
12,910,1,1
13,910,0,1
14,910,1,1
15,910,2,2
16,910,1,2
17,910,1,1
18,910,1,1
19,910,1,1
20,910,1,1
21,910,1,1
22,910,1,1
23,910,1,2
24,910,1,1
0,911,2,0
1,911,1,1
2,911,1,1
3,911,2,3
4,911,1,1
5,911,1,1
6,911,1,1
7,911,1,3
8,911,1,1
9,911,1,1
10,911,1,1
11,911,1,3
12,911,1,1
13,911,0,1
14,911,1,1
15,911,2,2
16,911,1,2
17,911,1,1
18,911,1,1
19,911,1,1
20,911,1,1
21,911,1,1
22,911,1,1
23,911,1,2
24,911,1,1
0,912,3,2
1,912,1,1
2,912,1,1
3,912,1,1
4,912,1,1
5,912,1,1
6,912,1,1
7,912,1,1
8,912,1,1
9,912,1,1
10,912,1,1
11,912,1,1
12,912,1,1
13,912,1,1
14,912,1,1
15,912,2,1
16,912,1,1
17,912,2,2
18,912,2,2
19,912,1,1
20,912,1,1
21,912,1,1
22,912,1,1
23,912,1,1
24,912,1,1
0,913,1,0
1,913,1,1
2,913,1,1
3,913,1,1
4,913,1,1
5,913,1,1
6,913,1,1
7,913,1,3
8,913,1,1
9,913,1,1
10,913,1,1
11,913,1,3
12,913,1,1
13,913,0,1
14,913,1,1
15,913,2,2
16,913,1,2
17,913,1,1
18,913,1,1
19,913,1,1
20,913,1,1
21,913,1,1
22,913,1,1
23,913,1,2
24,913,1,1
0,914,3,2
1,914,2,0
2,914,1,1
3,914,1,1
4,914,1,1
5,914,1,1
6,914,1,1
7,914,3,2
8,914,1,1
9,914,1,1
10,914,1,1
11,914,3,2
12,914,1,1
13,914,0,1
14,914,3,2
15,914,2,2
16,914,1,2
17,914,1,1
18,914,1,1
19,914,1,1
20,914,1,1
21,914,1,1
22,914,1,1
23,914,1,2
24,914,1,1
0,915,3,2
1,915,1,1
2,915,1,1
3,915,1,1
4,915,1,1
5,915,1,1
6,915,1,1
7,915,1,1
8,915,1,1
9,915,1,1
10,915,1,1
11,915,1,1
12,915,1,1
13,915,1,1
14,915,1,1
15,915,2,1
16,915,1,1
17,915,2,2
18,915,2,2
19,915,1,1
20,915,1,1
21,915,1,1
22,915,1,1
23,915,1,1
24,915,1,1
0,916,3,2
1,916,1,1
2,916,1,1
3,916,1,1
4,916,1,1
5,916,1,1
6,916,1,1
7,916,1,1
8,916,1,1
9,916,1,1
10,916,1,1
11,916,1,1
12,916,1,1
13,916,1,1
14,916,1,1
15,916,2,1
16,916,1,1
17,916,2,2
18,916,2,2
19,916,1,1
20,916,1,1
21,916,1,1
22,916,1,1
23,916,1,1
24,916,1,1
0,917,1,0
1,917,1,1
2,917,1,1
3,917,1,1
4,917,1,1
5,917,1,1
6,917,1,1
7,917,1,3
8,917,1,1
9,917,1,1
10,917,1,1
11,917,1,3
12,917,1,1
13,917,0,1
14,917,1,1
15,917,2,2
16,917,1,2
17,917,1,1
18,917,1,1
19,917,1,1
20,917,1,1
21,917,1,1
22,917,1,1
23,917,1,2
24,917,1,1
0,918,2,0
1,918,1,1
2,918,1,1
3,918,2,3
4,918,1,1
5,918,1,1
6,918,1,1
7,918,1,3
8,918,1,1
9,918,1,1
10,918,1,1
11,918,1,3
12,918,1,1
13,918,0,1
14,918,1,1
15,918,2,2
16,918,1,2
17,918,1,1
18,918,1,1
19,918,1,1
20,918,1,1
21,918,1,1
22,918,1,1
23,918,1,2
24,918,1,1
0,919,3,2
1,919,1,1
2,919,1,1
3,919,1,1
4,919,1,1
5,919,1,1
6,919,1,1
7,919,1,1
8,919,1,1
9,919,1,1
10,919,1,1
11,919,1,1
12,919,1,1
13,919,1,1
14,919,1,1
15,919,2,1
16,919,1,1
17,919,2,2
18,919,2,2
19,919,1,1
20,919,1,1
21,919,1,1
22,919,1,1
23,919,1,1
24,919,1,1
0,920,3,2
1,920,2,0
2,920,1,1
3,920,1,1
4,920,1,1
5,920,1,1
6,920,1,1
7,920,3,2
8,920,1,1
9,920,1,1
10,920,1,1
11,920,3,2
12,920,1,1
13,920,0,1
14,920,3,2
15,920,2,2
16,920,1,2
17,920,1,1
18,920,1,1
19,920,1,1
20,920,1,1
21,920,1,1
22,920,1,1
23,920,1,2
24,920,1,1
0,921,3,2
1,921,1,1
2,921,1,1
3,921,1,1
4,921,1,1
5,921,1,1
6,921,1,1
7,921,1,1
8,921,1,1
9,921,1,1
10,921,1,1
11,921,1,1
12,921,1,1
13,921,1,1
14,921,1,1
15,921,2,1
16,921,1,1
17,921,2,2
18,921,2,2
19,921,1,1
20,921,1,1
21,921,1,1
22,921,1,1
23,921,1,1
24,921,1,1
0,922,3,2
1,922,1,1
2,922,1,1
3,922,1,1
4,922,1,1
5,922,1,1
6,922,1,1
7,922,1,1
8,922,1,1
9,922,1,1
10,922,1,1
11,922,1,1
12,922,1,1
13,922,1,1
14,922,1,1
15,922,2,1
16,922,1,1
17,922,2,2
18,922,2,2
19,922,1,1
20,922,1,1
21,922,1,1
22,922,1,1
23,922,1,1
24,922,1,1
0,923,3,2
1,923,1,1
2,923,1,1
3,923,1,1
4,923,1,1
5,923,1,1
6,923,1,1
7,923,1,1
8,923,1,1
9,923,1,1
10,923,1,1
11,923,1,1
12,923,1,1
13,923,1,1
14,923,1,1
15,923,2,1
16,923,1,1
17,923,2,2
18,923,2,2
19,923,1,1
20,923,1,1
21,923,1,1
22,923,1,1
23,923,1,1
24,923,1,1
0,924,1,0
1,924,1,1
2,924,1,1
3,924,1,1
4,924,1,1
5,924,1,1
6,924,1,1
7,924,1,3
8,924,1,1
9,924,1,1
10,924,1,1
11,924,1,3
12,924,1,1
13,924,0,1
14,924,1,1
15,924,2,2
16,924,1,2
17,924,1,1
18,924,1,1
19,924,1,1
20,924,1,1
21,924,1,1
22,924,1,1
23,924,1,2
24,924,1,1
0,925,3,2
1,925,1,1
2,925,1,1
3,925,1,1
4,925,1,1
5,925,1,1
6,925,1,1
7,925,1,1
8,925,1,1
9,925,1,1
10,925,1,1
11,925,1,1
12,925,1,1
13,925,1,1
14,925,1,1
15,925,1,1
16,925,1,1
17,925,1,1
18,925,1,1
19,925,1,1
20,925,1,1
21,925,1,1
22,925,1,1
23,925,1,1
24,925,1,1
0,926,2,0
1,926,1,1
2,926,1,1
3,926,2,3
4,926,1,1
5,926,1,1
6,926,1,1
7,926,1,3
8,926,1,1
9,926,1,1
10,926,1,1
11,926,1,3
12,926,1,1
13,926,0,1
14,926,1,1
15,926,2,2
16,926,1,2
17,926,1,1
18,926,1,1
19,926,1,1
20,926,1,1
21,926,1,1
22,926,1,1
23,926,1,2
24,926,1,1
0,927,3,2
1,927,1,1
2,927,1,1
3,927,1,1
4,927,1,1
5,927,1,1
6,927,1,1
7,927,1,1
8,927,1,1
9,927,1,1
10,927,1,1
11,927,1,1
12,927,1,1
13,927,1,1
14,927,1,1
15,927,1,1
16,927,1,1
17,927,1,1
18,927,1,1
19,927,1,1
20,927,1,1
21,927,1,1
22,927,1,1
23,927,1,1
24,927,1,1
0,928,3,2
1,928,2,3
